segindex,fieldname,compname,subcompname,segindex,newfieldname,newcompname,newsubcompname
NK1.30.1.1,nk1_contact_person_name,last_name,surname,NK1.30.1.1,,,
NK1.30.1.2,nk1_contact_person_name,last_name,own_last_name_prefix,NK1.30.1.2,,,
NK1.30.1.3,nk1_contact_person_name,last_name,own_last_name,NK1.30.1.3,,,
NK1.30.1.4,nk1_contact_person_name,last_name,spouse_last_name_prefix,NK1.30.1.4,,,
NK1.30.1.5,nk1_contact_person_name,last_name,spouse_last_name,NK1.30.1.5,,,
NK1.30.2,nk1_contact_person_name,first_name,,NK1.30.2,,,
NK1.30.3,nk1_contact_person_name,middle_name,,NK1.30.3,,,
NK1.30.4,nk1_contact_person_name,suffix,,NK1.30.4,,,
NK1.30.5,nk1_contact_person_name,person_prefix,,NK1.30.5,,,
NK1.30.6,nk1_contact_person_name,degree,,NK1.30.6,,,
NK1.30.7,nk1_contact_person_name,type_code,,NK1.30.7,,,
NK1.30.8,nk1_contact_person_name,rep_code,,NK1.30.8,,,
NK1.30.9,nk1_contact_person_name,context,,NK1.30.9,,,
NK1.30.9.1,nk1_contact_person_name,context,primary_id,NK1.30.9.1,,,
NK1.30.9.2,nk1_contact_person_name,context,text,NK1.30.9.2,,,
NK1.30.9.3,nk1_contact_person_name,context,name_of_coding_sys,NK1.30.9.3,,,
NK1.30.9.4,nk1_contact_person_name,context,alt_identifier,NK1.30.9.4,,,
NK1.30.9.5,nk1_contact_person_name,context,alt_text,NK1.30.9.5,,,
NK1.30.9.6,nk1_contact_person_name,context,name_of_alt_coding_sys,NK1.30.9.6,,,
NK1.30.9.7,nk1_contact_person_name,context,coding_sys_ver_id,NK1.30.9.7,,,
NK1.30.9.8,nk1_contact_person_name,context,alt_coding_sys_ver_id,NK1.30.9.8,,,
NK1.30.9.9,nk1_contact_person_name,context,original_text,NK1.30.9.9,,,
NK1.30.9.10,nk1_contact_person_name,context,second_alt_id,NK1.30.9.10,,,
NK1.30.9.11,nk1_contact_person_name,context,second_alt_text,NK1.30.9.11,,,
NK1.30.9.12,nk1_contact_person_name,context,name_of_second_alt_coding_sys,NK1.30.9.12,,,
NK1.30.9.13,nk1_contact_person_name,context,second_alt_coding_sys_ver_id,NK1.30.9.13,,,
NK1.30.9.14,nk1_contact_person_name,context,coding_sys_oid,NK1.30.9.14,,,
NK1.30.9.15,nk1_contact_person_name,context,value_set_oid,NK1.30.9.15,,,
NK1.30.9.16,nk1_contact_person_name,context,value_set_ver_id,NK1.30.9.16,,,
NK1.30.9.17,nk1_contact_person_name,context,alt_coding_sys_oid,NK1.30.9.17,,,
NK1.30.9.18,nk1_contact_person_name,context,alt_value_set_oid,NK1.30.9.18,,,
NK1.30.9.19,nk1_contact_person_name,context,alt_value_set_ver_id,NK1.30.9.19,,,
NK1.30.9.20,nk1_contact_person_name,context,second_alt_coding_sys_oid,NK1.30.9.20,,,
NK1.30.9.21,nk1_contact_person_name,context,second_alt_value_set_oid,NK1.30.9.21,,,
NK1.30.9.22,nk1_contact_person_name,context,second_alt_value_set_ver_id,NK1.30.9.22,,,
NK1.30.10,nk1_contact_person_name,validity_range,,NK1.30.10,,,
NK1.30.10.1,nk1_contact_person_name,validity_range,eff_from_date_time,NK1.30.10.1,,,
NK1.30.10.2,nk1_contact_person_name,validity_range,eff_to_date_time,NK1.30.10.2,,,
NK1.30.11,nk1_contact_person_name,assembly_order,,NK1.30.11,,,
NK1.30.12,nk1_contact_person_name,eff_from_date_time,,NK1.30.12,,,
NK1.30.13,nk1_contact_person_name,eff_to_date_time,,NK1.30.13,,,
NK1.30.14,nk1_contact_person_name,prof_suffix,,NK1.30.14,,,
NK1.30.15,nk1_contact_person_name,called_by,,NK1.30.15,,,
NK1.31,nk1_contact_person_phone_num,,,NK1.31,,,
NK1.31.1,nk1_contact_person_phone_num,formatted_num,,NK1.31.1,,,
NK1.31.2,nk1_contact_person_phone_num,use_code,,NK1.31.2,,,
NK1.31.3,nk1_contact_person_phone_num,equipment_type,,NK1.31.3,,,
NK1.31.4,nk1_contact_person_phone_num,comm_address,,NK1.31.4,,,
NK1.31.5,nk1_contact_person_phone_num,country_code,,NK1.31.5,,,
NK1.31.6,nk1_contact_person_phone_num,area_city_code,,NK1.31.6,,,
NK1.31.7,nk1_contact_person_phone_num,local_number,,NK1.31.7,,,
NK1.31.8,nk1_contact_person_phone_num,extension,,NK1.31.8,,,
NK1.31.9,nk1_contact_person_phone_num,any_text,,NK1.31.9,,,
NK1.31.10,nk1_contact_person_phone_num,extension_prefix,,NK1.31.10,,,
NK1.31.11,nk1_contact_person_phone_num,speed_dial_code,,NK1.31.11,,,
NK1.31.12,nk1_contact_person_phone_num,unformatted_num,,NK1.31.12,,,
NK1.31.13,nk1_contact_person_phone_num,eff_from_date,,NK1.31.13,,,
NK1.31.14,nk1_contact_person_phone_num,eff_to_date,,NK1.31.14,,,
NK1.31.15,nk1_contact_person_phone_num,expr_reason,,NK1.31.15,,,
NK1.31.15.1,nk1_contact_person_phone_num,expr_reason,primary_id,NK1.31.15.1,,,
NK1.31.15.2,nk1_contact_person_phone_num,expr_reason,text,NK1.31.15.2,,,
NK1.31.15.3,nk1_contact_person_phone_num,expr_reason,name_of_coding_sys,NK1.31.15.3,,,
NK1.31.15.4,nk1_contact_person_phone_num,expr_reason,alt_identifier,NK1.31.15.4,,,
NK1.31.15.5,nk1_contact_person_phone_num,expr_reason,alt_text,NK1.31.15.5,,,
NK1.31.15.6,nk1_contact_person_phone_num,expr_reason,name_of_alt_coding_sys,NK1.31.15.6,,,
NK1.31.15.7,nk1_contact_person_phone_num,expr_reason,coding_sys_ver_id,NK1.31.15.7,,,
NK1.31.15.8,nk1_contact_person_phone_num,expr_reason,alt_coding_sys_ver_id,NK1.31.15.8,,,
NK1.31.15.9,nk1_contact_person_phone_num,expr_reason,original_text,NK1.31.15.9,,,
NK1.31.15.10,nk1_contact_person_phone_num,expr_reason,second_alt_id,NK1.31.15.10,,,
NK1.31.15.11,nk1_contact_person_phone_num,expr_reason,second_alt_text,NK1.31.15.11,,,
NK1.31.15.12,nk1_contact_person_phone_num,expr_reason,name_of_second_alt_coding_sys,NK1.31.15.12,,,
NK1.31.15.13,nk1_contact_person_phone_num,expr_reason,second_alt_coding_sys_ver_id,NK1.31.15.13,,,
NK1.31.15.14,nk1_contact_person_phone_num,expr_reason,coding_sys_oid,NK1.31.15.14,,,
NK1.31.15.15,nk1_contact_person_phone_num,expr_reason,value_set_oid,NK1.31.15.15,,,
NK1.31.15.16,nk1_contact_person_phone_num,expr_reason,value_set_ver_id,NK1.31.15.16,,,
NK1.31.15.17,nk1_contact_person_phone_num,expr_reason,alt_coding_sys_oid,NK1.31.15.17,,,
NK1.31.15.18,nk1_contact_person_phone_num,expr_reason,alt_value_set_oid,NK1.31.15.18,,,
NK1.31.15.19,nk1_contact_person_phone_num,expr_reason,alt_value_set_ver_id,NK1.31.15.19,,,
NK1.31.15.20,nk1_contact_person_phone_num,expr_reason,second_alt_coding_sys_oid,NK1.31.15.20,,,
NK1.31.15.21,nk1_contact_person_phone_num,expr_reason,second_alt_value_set_oid,NK1.31.15.21,,,
NK1.31.15.22,nk1_contact_person_phone_num,expr_reason,second_alt_value_set_ver_id,NK1.31.15.22,,,
NK1.31.16,nk1_contact_person_phone_num,protection_code,,NK1.31.16,,,
NK1.31.16.1,nk1_contact_person_phone_num,protection_code,primary_id,NK1.31.16.1,,,
NK1.31.16.2,nk1_contact_person_phone_num,protection_code,text,NK1.31.16.2,,,
NK1.31.16.3,nk1_contact_person_phone_num,protection_code,name_of_coding_sys,NK1.31.16.3,,,
NK1.31.16.4,nk1_contact_person_phone_num,protection_code,alt_identifier,NK1.31.16.4,,,
NK1.31.16.5,nk1_contact_person_phone_num,protection_code,alt_text,NK1.31.16.5,,,
NK1.31.16.6,nk1_contact_person_phone_num,protection_code,name_of_alt_coding_sys,NK1.31.16.6,,,
NK1.31.16.7,nk1_contact_person_phone_num,protection_code,coding_sys_ver_id,NK1.31.16.7,,,
NK1.31.16.8,nk1_contact_person_phone_num,protection_code,alt_coding_sys_ver_id,NK1.31.16.8,,,
NK1.31.16.9,nk1_contact_person_phone_num,protection_code,original_text,NK1.31.16.9,,,
NK1.31.16.10,nk1_contact_person_phone_num,protection_code,second_alt_id,NK1.31.16.10,,,
NK1.31.16.11,nk1_contact_person_phone_num,protection_code,second_alt_text,NK1.31.16.11,,,
NK1.31.16.12,nk1_contact_person_phone_num,protection_code,name_of_second_alt_coding_sys,NK1.31.16.12,,,
NK1.31.16.13,nk1_contact_person_phone_num,protection_code,second_alt_coding_sys_ver_id,NK1.31.16.13,,,
NK1.31.16.14,nk1_contact_person_phone_num,protection_code,coding_sys_oid,NK1.31.16.14,,,
NK1.31.16.15,nk1_contact_person_phone_num,protection_code,value_set_oid,NK1.31.16.15,,,
NK1.31.16.16,nk1_contact_person_phone_num,protection_code,value_set_ver_id,NK1.31.16.16,,,
NK1.31.16.17,nk1_contact_person_phone_num,protection_code,alt_coding_sys_oid,NK1.31.16.17,,,
NK1.31.16.18,nk1_contact_person_phone_num,protection_code,alt_value_set_oid,NK1.31.16.18,,,
NK1.31.16.19,nk1_contact_person_phone_num,protection_code,alt_value_set_ver_id,NK1.31.16.19,,,
NK1.31.16.20,nk1_contact_person_phone_num,protection_code,second_alt_coding_sys_oid,NK1.31.16.20,,,
NK1.31.16.21,nk1_contact_person_phone_num,protection_code,second_alt_value_set_oid,NK1.31.16.21,,,
NK1.31.16.22,nk1_contact_person_phone_num,protection_code,second_alt_value_set_ver_id,NK1.31.16.22,,,
NK1.31.17,nk1_contact_person_phone_num,shared_id,,NK1.31.17,,,
NK1.31.17.1,nk1_contact_person_phone_num,shared_id,entity_id,NK1.31.17.1,,,
NK1.31.17.2,nk1_contact_person_phone_num,shared_id,namespace_id,NK1.31.17.2,,,
NK1.31.17.3,nk1_contact_person_phone_num,shared_id,universal_id,NK1.31.17.3,,,
NK1.31.17.4,nk1_contact_person_phone_num,shared_id,universal_id_type,NK1.31.17.4,,,
NK1.31.18,nk1_contact_person_phone_num,pref_order,,NK1.31.18,,,
NK1.32,nk1_contact_person_address,,,NK1.32,,,
NK1.32.1,nk1_contact_person_address,street_address1,,NK1.32.1,,,
NK1.32.1.1,nk1_contact_person_address,street_address1,street_mailing_address,NK1.32.1.1,,,
NK1.32.1.2,nk1_contact_person_address,street_address1,street_name,NK1.32.1.2,,,
NK1.32.1.3,nk1_contact_person_address,street_address1,dwelling_num,NK1.32.1.3,,,
NK1.32.2,nk1_contact_person_address,street_address2,,NK1.32.2,,,
NK1.32.3,nk1_contact_person_address,city,,NK1.32.3,,,
NK1.32.4,nk1_contact_person_address,state_province,,NK1.32.4,,,
NK1.32.5,nk1_contact_person_address,zip_postal_code,,NK1.32.5,,,
NK1.32.6,nk1_contact_person_address,country,,NK1.32.6,,,
NK1.32.7,nk1_contact_person_address,address_type,,NK1.32.7,,,
NK1.32.8,nk1_contact_person_address,other_geo_designation,,NK1.32.8,,,
NK1.32.9,nk1_contact_person_address,county_parish_code,,NK1.32.9,,,
NK1.32.9.1,nk1_contact_person_address,county_parish_code,primary_id,NK1.32.9.1,,,
NK1.32.9.2,nk1_contact_person_address,county_parish_code,text,NK1.32.9.2,,,
NK1.32.9.3,nk1_contact_person_address,county_parish_code,name_of_coding_sys,NK1.32.9.3,,,
NK1.32.9.4,nk1_contact_person_address,county_parish_code,alt_identifier,NK1.32.9.4,,,
NK1.32.9.5,nk1_contact_person_address,county_parish_code,alt_text,NK1.32.9.5,,,
NK1.32.9.6,nk1_contact_person_address,county_parish_code,name_of_alt_coding_sys,NK1.32.9.6,,,
NK1.32.9.7,nk1_contact_person_address,county_parish_code,coding_sys_ver_id,NK1.32.9.7,,,
NK1.32.9.8,nk1_contact_person_address,county_parish_code,alt_coding_sys_ver_id,NK1.32.9.8,,,
NK1.32.9.9,nk1_contact_person_address,county_parish_code,original_text,NK1.32.9.9,,,
NK1.32.9.10,nk1_contact_person_address,county_parish_code,second_alt_id,NK1.32.9.10,,,
NK1.32.9.11,nk1_contact_person_address,county_parish_code,second_alt_text,NK1.32.9.11,,,
NK1.32.9.12,nk1_contact_person_address,county_parish_code,name_of_second_alt_coding_sys,NK1.32.9.12,,,
NK1.32.9.13,nk1_contact_person_address,county_parish_code,second_alt_coding_sys_ver_id,NK1.32.9.13,,,
NK1.32.9.14,nk1_contact_person_address,county_parish_code,coding_sys_oid,NK1.32.9.14,,,
NK1.32.9.15,nk1_contact_person_address,county_parish_code,value_set_oid,NK1.32.9.15,,,
NK1.32.9.16,nk1_contact_person_address,county_parish_code,value_set_ver_id,NK1.32.9.16,,,
NK1.32.9.17,nk1_contact_person_address,county_parish_code,alt_coding_sys_oid,NK1.32.9.17,,,
NK1.32.9.18,nk1_contact_person_address,county_parish_code,alt_value_set_oid,NK1.32.9.18,,,
NK1.32.9.19,nk1_contact_person_address,county_parish_code,alt_value_set_ver_id,NK1.32.9.19,,,
NK1.32.9.20,nk1_contact_person_address,county_parish_code,second_alt_coding_sys_oid,NK1.32.9.20,,,
NK1.32.9.21,nk1_contact_person_address,county_parish_code,second_alt_value_set_oid,NK1.32.9.21,,,
NK1.32.9.22,nk1_contact_person_address,county_parish_code,second_alt_value_set_ver_id,NK1.32.9.22,,,
NK1.32.10,nk1_contact_person_address,census_tract,,NK1.32.10,,,
NK1.32.10.1,nk1_contact_person_address,census_tract,,NK1.32.10.1,,,
NK1.32.10.2,nk1_contact_person_address,census_tract,,NK1.32.10.2,,,
NK1.32.10.3,nk1_contact_person_address,census_tract,,NK1.32.10.3,,,
NK1.32.10.4,nk1_contact_person_address,census_tract,,NK1.32.10.4,,,
NK1.32.10.5,nk1_contact_person_address,census_tract,,NK1.32.10.5,,,
NK1.32.10.6,nk1_contact_person_address,census_tract,,NK1.32.10.6,,,
NK1.32.10.7,nk1_contact_person_address,census_tract,,NK1.32.10.7,,,
NK1.32.10.8,nk1_contact_person_address,census_tract,,NK1.32.10.8,,,
NK1.32.10.9,nk1_contact_person_address,census_tract,,NK1.32.10.9,,,
NK1.32.10.10,nk1_contact_person_address,census_tract,,NK1.32.10.10,,,
NK1.32.10.11,nk1_contact_person_address,census_tract,,NK1.32.10.11,,,
NK1.32.10.12,nk1_contact_person_address,census_tract,,NK1.32.10.12,,,
NK1.32.10.13,nk1_contact_person_address,census_tract,,NK1.32.10.13,,,
NK1.32.10.14,nk1_contact_person_address,census_tract,,NK1.32.10.14,,,
NK1.32.10.15,nk1_contact_person_address,census_tract,,NK1.32.10.15,,,
NK1.32.10.16,nk1_contact_person_address,census_tract,,NK1.32.10.16,,,
NK1.32.10.17,nk1_contact_person_address,census_tract,,NK1.32.10.17,,,
NK1.32.10.18,nk1_contact_person_address,census_tract,,NK1.32.10.18,,,
NK1.32.10.19,nk1_contact_person_address,census_tract,,NK1.32.10.19,,,
NK1.32.10.20,nk1_contact_person_address,census_tract,,NK1.32.10.20,,,
NK1.32.10.21,nk1_contact_person_address,census_tract,,NK1.32.10.21,,,
NK1.32.10.22,nk1_contact_person_address,census_tract,,NK1.32.10.22,,,
NK1.32.11,nk1_contact_person_address,rep_code,,NK1.32.11,,,
NK1.32.12,nk1_contact_person_address,validity_range,,NK1.32.12,,,
NK1.32.12.1,nk1_contact_person_address,validity_range,eff_from_date_time,NK1.32.12.1,,,
NK1.32.12.2,nk1_contact_person_address,validity_range,eff_to_date_time,NK1.32.12.2,,,
NK1.32.13,nk1_contact_person_address,eff_from_date_time,,NK1.32.13,,,
NK1.32.14,nk1_contact_person_address,eff_to_date_time,,NK1.32.14,,,
NK1.32.15,nk1_contact_person_address,expr_reason,,NK1.32.15,,,
NK1.32.15.1,nk1_contact_person_address,expr_reason,primary_id,NK1.32.15.1,,,
NK1.32.15.2,nk1_contact_person_address,expr_reason,text,NK1.32.15.2,,,
NK1.32.15.3,nk1_contact_person_address,expr_reason,name_of_coding_sys,NK1.32.15.3,,,
NK1.32.15.4,nk1_contact_person_address,expr_reason,alt_identifier,NK1.32.15.4,,,
NK1.32.15.5,nk1_contact_person_address,expr_reason,alt_text,NK1.32.15.5,,,
NK1.32.15.6,nk1_contact_person_address,expr_reason,name_of_alt_coding_sys,NK1.32.15.6,,,
NK1.32.15.7,nk1_contact_person_address,expr_reason,coding_sys_ver_id,NK1.32.15.7,,,
NK1.32.15.8,nk1_contact_person_address,expr_reason,alt_coding_sys_ver_id,NK1.32.15.8,,,
NK1.32.15.9,nk1_contact_person_address,expr_reason,original_text,NK1.32.15.9,,,
NK1.32.15.10,nk1_contact_person_address,expr_reason,second_alt_id,NK1.32.15.10,,,
NK1.32.15.11,nk1_contact_person_address,expr_reason,second_alt_text,NK1.32.15.11,,,
NK1.32.15.12,nk1_contact_person_address,expr_reason,name_of_second_alt_coding_sys,NK1.32.15.12,,,
NK1.32.15.13,nk1_contact_person_address,expr_reason,second_alt_coding_sys_ver_id,NK1.32.15.13,,,
NK1.32.15.14,nk1_contact_person_address,expr_reason,coding_sys_oid,NK1.32.15.14,,,
NK1.32.15.15,nk1_contact_person_address,expr_reason,value_set_oid,NK1.32.15.15,,,
NK1.32.15.16,nk1_contact_person_address,expr_reason,value_set_ver_id,NK1.32.15.16,,,
NK1.32.15.17,nk1_contact_person_address,expr_reason,alt_coding_sys_oid,NK1.32.15.17,,,
NK1.32.15.18,nk1_contact_person_address,expr_reason,alt_value_set_oid,NK1.32.15.18,,,
NK1.32.15.19,nk1_contact_person_address,expr_reason,alt_value_set_ver_id,NK1.32.15.19,,,
NK1.32.15.20,nk1_contact_person_address,expr_reason,second_alt_coding_sys_oid,NK1.32.15.20,,,
NK1.32.15.21,nk1_contact_person_address,expr_reason,second_alt_value_set_oid,NK1.32.15.21,,,
NK1.32.15.22,nk1_contact_person_address,expr_reason,second_alt_value_set_ver_id,NK1.32.15.22,,,
NK1.32.16,nk1_contact_person_address,temporary_indicator,,NK1.32.16,,,
NK1.32.17,nk1_contact_person_address,bad_indicator,,NK1.32.17,,,
NK1.32.18,nk1_contact_person_address,address_usage,,NK1.32.18,,,
NK1.32.19,nk1_contact_person_address,addressee,,NK1.32.19,,,
NK1.32.20,nk1_contact_person_address,address_comment,,NK1.32.20,,,
NK1.32.21,nk1_contact_person_address,pref_order,,NK1.32.21,,,
NK1.32.22,nk1_contact_person_address,protection_code,,NK1.32.22,,,
NK1.32.22.1,nk1_contact_person_address,protection_code,primary_id,NK1.32.22.1,,,
NK1.32.22.2,nk1_contact_person_address,protection_code,text,NK1.32.22.2,,,
NK1.32.22.3,nk1_contact_person_address,protection_code,name_of_coding_sys,NK1.32.22.3,,,
NK1.32.22.4,nk1_contact_person_address,protection_code,alt_identifier,NK1.32.22.4,,,
NK1.32.22.5,nk1_contact_person_address,protection_code,alt_text,NK1.32.22.5,,,
NK1.32.22.6,nk1_contact_person_address,protection_code,name_of_alt_coding_sys,NK1.32.22.6,,,
NK1.32.22.7,nk1_contact_person_address,protection_code,coding_sys_ver_id,NK1.32.22.7,,,
NK1.32.22.8,nk1_contact_person_address,protection_code,alt_coding_sys_ver_id,NK1.32.22.8,,,
NK1.32.22.9,nk1_contact_person_address,protection_code,original_text,NK1.32.22.9,,,
NK1.32.22.10,nk1_contact_person_address,protection_code,second_alt_id,NK1.32.22.10,,,
NK1.32.22.11,nk1_contact_person_address,protection_code,second_alt_text,NK1.32.22.11,,,
NK1.32.22.12,nk1_contact_person_address,protection_code,name_of_second_alt_coding_sys,NK1.32.22.12,,,
NK1.32.22.13,nk1_contact_person_address,protection_code,second_alt_coding_sys_ver_id,NK1.32.22.13,,,
NK1.32.22.14,nk1_contact_person_address,protection_code,coding_sys_oid,NK1.32.22.14,,,
NK1.32.22.15,nk1_contact_person_address,protection_code,value_set_oid,NK1.32.22.15,,,
NK1.32.22.16,nk1_contact_person_address,protection_code,value_set_ver_id,NK1.32.22.16,,,
NK1.32.22.17,nk1_contact_person_address,protection_code,alt_coding_sys_oid,NK1.32.22.17,,,
NK1.32.22.18,nk1_contact_person_address,protection_code,alt_value_set_oid,NK1.32.22.18,,,
NK1.32.22.19,nk1_contact_person_address,protection_code,alt_value_set_ver_id,NK1.32.22.19,,,
NK1.32.22.20,nk1_contact_person_address,protection_code,second_alt_coding_sys_oid,NK1.32.22.20,,,
NK1.32.22.21,nk1_contact_person_address,protection_code,second_alt_value_set_oid,NK1.32.22.21,,,
NK1.32.22.22,nk1_contact_person_address,protection_code,second_alt_value_set_ver_id,NK1.32.22.22,,,
NK1.32.23,nk1_contact_person_address,address_id,,NK1.32.23,,,
NK1.32.23.1,nk1_contact_person_address,address_id,entity_id,NK1.32.23.1,,,
NK1.32.23.2,nk1_contact_person_address,address_id,namespace_id,NK1.32.23.2,,,
NK1.32.23.3,nk1_contact_person_address,address_id,universal_id,NK1.32.23.3,,,
NK1.32.23.4,nk1_contact_person_address,address_id,universal_id_type,NK1.32.23.4,,,
NK1.33,nk1_asoc_party_id,,,NK1.33,,,
NK1.33.1,nk1_asoc_party_id,identifier_num,,NK1.33.1,,,
NK1.33.2,nk1_asoc_party_id,identifier_check_digit,,NK1.33.2,,,
NK1.33.3,nk1_asoc_party_id,check_digit_scheme,,NK1.33.3,,,
NK1.33.4,nk1_asoc_party_id,assgn_authr,,NK1.33.4,,,
NK1.33.4.1,nk1_asoc_party_id,assgn_authr,namespace_id,NK1.33.4.1,,,
NK1.33.4.2,nk1_asoc_party_id,assgn_authr,universal_id,NK1.33.4.2,,,
NK1.33.4.3,nk1_asoc_party_id,assgn_authr,universal_id_type,NK1.33.4.3,,,
NK1.33.5,nk1_asoc_party_id,identifier_type_code,,NK1.33.5,,,
NK1.33.6,nk1_asoc_party_id,assgn_facility,,NK1.33.6,,,
NK1.33.6.1,nk1_asoc_party_id,assgn_facility,namespace_id,NK1.33.6.1,,,
NK1.33.6.2,nk1_asoc_party_id,assgn_facility,universal_id,NK1.33.6.2,,,
NK1.33.6.3,nk1_asoc_party_id,assgn_facility,universal_id_type,NK1.33.6.3,,,
NK1.33.7,nk1_asoc_party_id,eff_from_date,,NK1.33.7,,,
NK1.33.8,nk1_asoc_party_id,eff_to_date,,NK1.33.8,,,
NK1.33.9,nk1_asoc_party_id,assgn_jurisdiction,,NK1.33.9,,,
NK1.33.9.1,nk1_asoc_party_id,assgn_jurisdiction,primary_id,NK1.33.9.1,,,
NK1.33.9.2,nk1_asoc_party_id,assgn_jurisdiction,text,NK1.33.9.2,,,
NK1.33.9.3,nk1_asoc_party_id,assgn_jurisdiction,name_of_coding_sys,NK1.33.9.3,,,
NK1.33.9.4,nk1_asoc_party_id,assgn_jurisdiction,alt_identifier,NK1.33.9.4,,,
NK1.33.9.5,nk1_asoc_party_id,assgn_jurisdiction,alt_text,NK1.33.9.5,,,
NK1.33.9.6,nk1_asoc_party_id,assgn_jurisdiction,name_of_alt_coding_sys,NK1.33.9.6,,,
NK1.33.9.7,nk1_asoc_party_id,assgn_jurisdiction,coding_sys_ver_id,NK1.33.9.7,,,
NK1.33.9.8,nk1_asoc_party_id,assgn_jurisdiction,alt_coding_sys_ver_id,NK1.33.9.8,,,
NK1.33.9.9,nk1_asoc_party_id,assgn_jurisdiction,original_text,NK1.33.9.9,,,
NK1.33.9.10,nk1_asoc_party_id,assgn_jurisdiction,second_alt_id,NK1.33.9.10,,,
NK1.33.9.11,nk1_asoc_party_id,assgn_jurisdiction,second_alt_text,NK1.33.9.11,,,
NK1.33.9.12,nk1_asoc_party_id,assgn_jurisdiction,name_of_second_alt_coding_sys,NK1.33.9.12,,,
NK1.33.9.13,nk1_asoc_party_id,assgn_jurisdiction,second_alt_coding_sys_ver_id,NK1.33.9.13,,,
NK1.33.9.14,nk1_asoc_party_id,assgn_jurisdiction,coding_sys_oid,NK1.33.9.14,,,
NK1.33.9.15,nk1_asoc_party_id,assgn_jurisdiction,value_set_oid,NK1.33.9.15,,,
NK1.33.9.16,nk1_asoc_party_id,assgn_jurisdiction,value_set_ver_id,NK1.33.9.16,,,
NK1.33.9.17,nk1_asoc_party_id,assgn_jurisdiction,alt_coding_sys_oid,NK1.33.9.17,,,
NK1.33.9.18,nk1_asoc_party_id,assgn_jurisdiction,alt_value_set_oid,NK1.33.9.18,,,
NK1.33.9.19,nk1_asoc_party_id,assgn_jurisdiction,alt_value_set_ver_id,NK1.33.9.19,,,
NK1.33.9.20,nk1_asoc_party_id,assgn_jurisdiction,second_alt_coding_sys_oid,NK1.33.9.20,,,
NK1.33.9.21,nk1_asoc_party_id,assgn_jurisdiction,second_alt_value_set_oid,NK1.33.9.21,,,
NK1.33.9.22,nk1_asoc_party_id,assgn_jurisdiction,second_alt_value_set_ver_id,NK1.33.9.22,,,
NK1.33.10,nk1_asoc_party_id,assgn_agency_dept,,NK1.33.10,,,
NK1.33.10.1,nk1_asoc_party_id,assgn_agency_dept,primary_id,NK1.33.10.1,,,
NK1.33.10.2,nk1_asoc_party_id,assgn_agency_dept,text,NK1.33.10.2,,,
NK1.33.10.3,nk1_asoc_party_id,assgn_agency_dept,name_of_coding_sys,NK1.33.10.3,,,
NK1.33.10.4,nk1_asoc_party_id,assgn_agency_dept,alt_identifier,NK1.33.10.4,,,
NK1.33.10.5,nk1_asoc_party_id,assgn_agency_dept,alt_text,NK1.33.10.5,,,
NK1.33.10.6,nk1_asoc_party_id,assgn_agency_dept,name_of_alt_coding_sys,NK1.33.10.6,,,
NK1.33.10.7,nk1_asoc_party_id,assgn_agency_dept,coding_sys_ver_id,NK1.33.10.7,,,
NK1.33.10.8,nk1_asoc_party_id,assgn_agency_dept,alt_coding_sys_ver_id,NK1.33.10.8,,,
NK1.33.10.9,nk1_asoc_party_id,assgn_agency_dept,original_text,NK1.33.10.9,,,
NK1.33.10.10,nk1_asoc_party_id,assgn_agency_dept,second_alt_id,NK1.33.10.10,,,
NK1.33.10.11,nk1_asoc_party_id,assgn_agency_dept,second_alt_text,NK1.33.10.11,,,
NK1.33.10.12,nk1_asoc_party_id,assgn_agency_dept,name_of_second_alt_coding_sys,NK1.33.10.12,,,
NK1.33.10.13,nk1_asoc_party_id,assgn_agency_dept,second_alt_coding_sys_ver_id,NK1.33.10.13,,,
NK1.33.10.14,nk1_asoc_party_id,assgn_agency_dept,coding_sys_oid,NK1.33.10.14,,,
NK1.33.10.15,nk1_asoc_party_id,assgn_agency_dept,value_set_oid,NK1.33.10.15,,,
NK1.33.10.16,nk1_asoc_party_id,assgn_agency_dept,value_set_ver_id,NK1.33.10.16,,,
NK1.33.10.17,nk1_asoc_party_id,assgn_agency_dept,alt_coding_sys_oid,NK1.33.10.17,,,
NK1.33.10.18,nk1_asoc_party_id,assgn_agency_dept,alt_value_set_oid,NK1.33.10.18,,,
NK1.33.10.19,nk1_asoc_party_id,assgn_agency_dept,alt_value_set_ver_id,NK1.33.10.19,,,
NK1.33.10.20,nk1_asoc_party_id,assgn_agency_dept,second_alt_coding_sys_oid,NK1.33.10.20,,,
NK1.33.10.21,nk1_asoc_party_id,assgn_agency_dept,second_alt_value_set_oid,NK1.33.10.21,,,
NK1.33.10.22,nk1_asoc_party_id,assgn_agency_dept,second_alt_value_set_ver_id,NK1.33.10.22,,,
NK1.33.11,nk1_asoc_party_id,security_check,,NK1.33.11,,,
NK1.33.12,nk1_asoc_party_id,security_check_scheme,,NK1.33.12,,,
NK1.34,nk1_job_status,,,NK1.34,,,
NK1.34.1,nk1_job_status,primary_id,,NK1.34.1,,,
NK1.34.2,nk1_job_status,text,,NK1.34.2,,,
NK1.34.3,nk1_job_status,name_of_coding_sys,,NK1.34.3,,,
NK1.34.4,nk1_job_status,alt_id,,NK1.34.4,,,
NK1.34.5,nk1_job_status,alt_text,,NK1.34.5,,,
